2025-12-13 15:31:10,097 INFO  Logger.cs: 70 - 
2025-12-13 16:53:32,875 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RC10-6-1
2025-12-13 16:53:32,876 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RC10-6-1
2025-12-13 16:53:32,876 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RC10-6-1
2025-12-13 16:53:32,876 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RC10-base-1
2025-12-13 16:53:32,877 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RC10-base-1
2025-12-13 16:53:32,877 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RC10-base-1
2025-12-13 16:53:32,877 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AMR wheel-2
2025-12-13 16:53:32,878 INFO  ExportHelperExtension.cs: 1136 - Found 25 in AMR wheel-2
2025-12-13 16:53:32,878 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AMR wheel-2
2025-12-13 16:53:32,879 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AMR wheel-1
2025-12-13 16:53:32,879 INFO  ExportHelperExtension.cs: 1136 - Found 25 in AMR wheel-1
2025-12-13 16:53:32,879 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AMR wheel-1
2025-12-13 16:53:32,880 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from REALSENDE_D415-2
2025-12-13 16:53:32,880 INFO  ExportHelperExtension.cs: 1136 - Found 38 in REALSENDE_D415-2
2025-12-13 16:53:32,880 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in REALSENDE_D415-2
2025-12-13 16:53:32,881 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AME lidar-2
2025-12-13 16:53:32,881 INFO  ExportHelperExtension.cs: 1136 - Found 24 in AME lidar-2
2025-12-13 16:53:32,882 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AME lidar-2
2025-12-13 16:53:32,882 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AME lidar-1
2025-12-13 16:53:32,882 INFO  ExportHelperExtension.cs: 1136 - Found 24 in AME lidar-1
2025-12-13 16:53:32,883 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AME lidar-1
2025-12-13 16:53:32,883 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AMR body-1
2025-12-13 16:53:32,884 INFO  ExportHelperExtension.cs: 1136 - Found 158 in AMR body-1
2025-12-13 16:53:32,884 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AMR body-1
2025-12-13 16:53:32,885 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from REALSENDE_D415-1
2025-12-13 16:53:32,885 INFO  ExportHelperExtension.cs: 1136 - Found 38 in REALSENDE_D415-1
2025-12-13 16:53:32,885 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in REALSENDE_D415-1
2025-12-13 16:53:32,886 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PGC-140 хваталка-1
2025-12-13 16:53:32,886 INFO  ExportHelperExtension.cs: 1136 - Found 53 in PGC-140 хваталка-1
2025-12-13 16:53:32,887 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PGC-140 хваталка-1
2025-12-13 16:53:32,887 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from лапка-2
2025-12-13 16:53:32,887 INFO  ExportHelperExtension.cs: 1136 - Found 27 in лапка-2
2025-12-13 16:53:32,888 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in лапка-2
2025-12-13 16:53:32,888 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from лапка-1
2025-12-13 16:53:32,888 INFO  ExportHelperExtension.cs: 1136 - Found 27 in лапка-1
2025-12-13 16:53:32,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in лапка-1
2025-12-13 16:53:32,891 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AMR_COBOT
2025-12-13 16:53:32,891 INFO  ExportHelperExtension.cs: 1136 - Found 123 in AMR_COBOT
2025-12-13 16:53:32,892 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [RefAxis] in AMR_COBOT
2025-12-13 16:53:32,892 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-13 16:53:32,892 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2025-12-13 16:53:32,893 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RC10-3-1
2025-12-13 16:53:32,893 INFO  ExportHelperExtension.cs: 1136 - Found 26 in RC10-3-1
2025-12-13 16:53:32,893 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in RC10-3-1
2025-12-13 16:53:32,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RC10-1-1
2025-12-13 16:53:32,894 INFO  ExportHelperExtension.cs: 1136 - Found 25 in RC10-1-1
2025-12-13 16:53:32,894 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RC10-1-1
2025-12-13 16:53:32,895 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RC10-2-1
2025-12-13 16:53:32,895 INFO  ExportHelperExtension.cs: 1136 - Found 27 in RC10-2-1
2025-12-13 16:53:32,895 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in RC10-2-1
2025-12-13 16:53:32,896 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RC10-4-1
2025-12-13 16:53:32,896 INFO  ExportHelperExtension.cs: 1136 - Found 26 in RC10-4-1
2025-12-13 16:53:32,896 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RC10-4-1
2025-12-13 16:53:32,897 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RC10-5-1
2025-12-13 16:53:32,897 INFO  ExportHelperExtension.cs: 1136 - Found 30 in RC10-5-1
2025-12-13 16:53:32,902 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RC10-5-1
2025-12-13 16:53:32,903 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RC10-6-1
2025-12-13 16:53:32,922 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RC10-6-1
2025-12-13 16:53:32,922 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RC10-6-1
2025-12-13 16:53:32,923 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RC10-base-1
2025-12-13 16:53:32,923 INFO  ExportHelperExtension.cs: 1136 - Found 24 in RC10-base-1
2025-12-13 16:53:32,924 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RC10-base-1
2025-12-13 16:53:32,924 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AMR wheel-2
2025-12-13 16:53:32,925 INFO  ExportHelperExtension.cs: 1136 - Found 25 in AMR wheel-2
2025-12-13 16:53:32,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AMR wheel-2
2025-12-13 16:53:32,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AMR wheel-1
2025-12-13 16:53:32,926 INFO  ExportHelperExtension.cs: 1136 - Found 25 in AMR wheel-1
2025-12-13 16:53:32,926 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AMR wheel-1
2025-12-13 16:53:32,926 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from REALSENDE_D415-2
2025-12-13 16:53:32,927 INFO  ExportHelperExtension.cs: 1136 - Found 38 in REALSENDE_D415-2
2025-12-13 16:53:32,927 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in REALSENDE_D415-2
2025-12-13 16:53:32,928 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AME lidar-2
2025-12-13 16:53:32,928 INFO  ExportHelperExtension.cs: 1136 - Found 24 in AME lidar-2
2025-12-13 16:53:32,928 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AME lidar-2
2025-12-13 16:53:32,929 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AME lidar-1
2025-12-13 16:53:32,929 INFO  ExportHelperExtension.cs: 1136 - Found 24 in AME lidar-1
2025-12-13 16:53:32,929 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AME lidar-1
2025-12-13 16:53:32,930 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AMR body-1
2025-12-13 16:53:32,930 INFO  ExportHelperExtension.cs: 1136 - Found 158 in AMR body-1
2025-12-13 16:53:32,931 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AMR body-1
2025-12-13 16:53:32,931 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from REALSENDE_D415-1
2025-12-13 16:53:32,931 INFO  ExportHelperExtension.cs: 1136 - Found 38 in REALSENDE_D415-1
2025-12-13 16:53:32,932 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in REALSENDE_D415-1
2025-12-13 16:53:32,932 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PGC-140 хваталка-1
2025-12-13 16:53:32,932 INFO  ExportHelperExtension.cs: 1136 - Found 53 in PGC-140 хваталка-1
2025-12-13 16:53:32,933 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PGC-140 хваталка-1
2025-12-13 16:53:32,933 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from лапка-2
2025-12-13 16:53:32,934 INFO  ExportHelperExtension.cs: 1136 - Found 27 in лапка-2
2025-12-13 16:53:32,934 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in лапка-2
2025-12-13 16:53:32,934 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from лапка-1
2025-12-13 16:53:32,934 INFO  ExportHelperExtension.cs: 1136 - Found 27 in лапка-1
2025-12-13 16:53:32,935 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in лапка-1
2025-12-13 16:53:33,408 INFO  SwAddin.cs: 339 - Loading config tree
2025-12-13 16:53:33,413 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-12-13 16:53:33,418 INFO  SwAddin.cs: 344 - Showing property manager
2025-12-13 16:53:46,428 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:53:46,655 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:53:46,878 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:53:47,131 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:53:47,386 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:53:47,677 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:53:52,572 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:54:57,219 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:55:00,970 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:55:09,573 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:56:25,821 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:56:28,374 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:56:32,047 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:59:22,576 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:59:48,275 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 16:59:50,835 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:00:43,525 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:00:48,964 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:00:50,975 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:01:57,227 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:02:00,189 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:02:02,020 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:02:40,487 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:02:45,344 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:02:47,100 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:02:54,140 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:03:09,633 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:03:11,449 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:03:13,629 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:19,640 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:20,063 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:20,091 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:20,127 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:20,171 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:20,800 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:44,804 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:46,120 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:48,334 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:07:50,128 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:08:12,166 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:08:13,666 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:08:17,540 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:08:22,724 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:09:24,921 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:09:26,506 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:09:28,857 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:09:33,394 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:09:54,397 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:09:56,062 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:09:58,053 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:10:04,648 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:10:28,746 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:10:30,727 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:10:32,642 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:10:38,865 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:10:41,539 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:11:20,478 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:11:22,680 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:11:24,771 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:11:56,355 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:11:58,118 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:11:59,743 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:12:01,216 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:12:01,394 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:12:23,978 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:12:27,187 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:12:30,709 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:12:55,757 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:12:57,385 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:12:59,297 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-13 17:14:48,702 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-12-13 17:14:56,427 INFO  ExportHelperExtension.cs: 347 - Creating joint right_wheel_Link
2025-12-13 17:14:56,932 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child right_wheel_Link failed
2025-12-13 17:14:56,939 INFO  ExportHelperExtension.cs: 347 - Creating joint left_wheel_Link
2025-12-13 17:14:57,021 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child left_wheel_Link failed
2025-12-13 17:14:57,028 INFO  ExportHelperExtension.cs: 347 - Creating joint back_lidar_Link
2025-12-13 17:14:57,034 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-12-13 17:14:57,036 INFO  ExportHelperExtension.cs: 1402 - Fixing 82
2025-12-13 17:14:57,328 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-12-13 17:14:57,329 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-13 17:14:57,330 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-13 17:14:57,330 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-13 17:14:57,331 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 82
2025-12-13 17:14:57,584 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child back_lidar_Link failed
